   192
  8     2.5795618724    0.9631704501    1.9581411975    0.6495817081    1.2329709968    0.2909473294    0.8044111499    0.0986358172    0.6972413909    0.4372719678    0.5434496135    0.2691767930    0.4060274298    0.1295531355    0.1931223608    0.0226154960    0.0149497163    0.0004534133    0.1755174970    0.0091014707    0.0284689971    0.0619796349    0.0426853553    0.0048040510    0.0001622312    0.0391493619    0.0271334019    0.0004672404    0.0156924529    0.0101260037
  1     2.0619428883    1.2750594982    1.4601496822    0.9760071562    0.7668922462    0.6246770254    0.3681387828    0.4101329321    0.3507279467    0.4133788592    0.2702340101    0.2392856339    0.2044402707    0.1574612943    0.0989389112    0.0697055961    0.0150738066    0.0178859009    0.0111866154    0.1173568723    0.0116302903    0.0046102252    0.0637186714    0.0028648784    0.0027759134    0.0219089187    0.0027855515
  1     2.2392148916    1.3332236467    1.6260905454    1.0196527632    0.9021434473    0.6491417182    0.4620248664    0.4258012566    0.3695886268    0.5510090498    0.2798787673    0.3157589524    0.2020665239    0.1747499706    0.0941836826    0.0698862926    0.0183745288    0.0194198007    0.0210971633    0.1350493089    0.0176913692    0.0059976075    0.0780149833    0.0033031872    0.0036789187    0.0260555760    0.0028491008
  8     2.6246803301    0.9345659081    1.9852573114    0.6280602364    1.2328087846    0.2763587523    0.7869194883    0.0893747668    0.6686418173    0.4072983191    0.5278739261    0.2276385455    0.4019979230    0.0948867804    0.1918776176    0.0161372183    0.0128063994    0.0003594353    0.1645191620    0.0090640988    0.0248579337    0.0580930212    0.0393505764    0.0044947527    0.0001703925    0.0381508438    0.0231308620    0.0005489568    0.0148265712    0.0092521399
  1     2.1409672727    1.2275297064    1.5217838045    0.9227035590    0.8037653624    0.5687299782    0.3881301568    0.3663633344    0.3208561854    0.4450601693    0.2684186915    0.2577280315    0.2135543054    0.1471362283    0.1098569498    0.0487574525    0.0071611937    0.0187949727    0.0083442807    0.1087266313    0.0124589866    0.0022978865    0.0588586626    0.0027010555    0.0030173585    0.0202169767    0.0023955599
  1     2.2987799564    1.3295042358    1.6657578968    1.0237872414    0.9056228563    0.6516345491    0.4384953168    0.4178951331    0.3501591608    0.4974541861    0.2618770953    0.2593779876    0.1887696743    0.1402968626    0.0820208603    0.0485211643    0.0121634149    0.0167230772    0.0142061625    0.1314649107    0.0152742698    0.0054415948    0.0713236928    0.0035147052    0.0027345844    0.0222797336    0.0024273631
  8     2.5287008939    0.9070572467    1.9633362183    0.6156067629    1.2931420290    0.2818363849    0.8771532649    0.0999475659    0.7762821223    0.4287424902    0.6049220526    0.2767214210    0.4476359830    0.1520326399    0.2260586719    0.0525985269    0.0159158460    0.0005686685    0.1682809629    0.0077391452    0.0324138411    0.0575485627    0.0550016383    0.0057067472    0.0001406249    0.0483265346    0.0295114382    0.0004298326    0.0210437543    0.0146507140
  1     2.1314568828    1.2770517629    1.5521253681    0.9776059495    0.8619259567    0.6214653274    0.4389360933    0.4075997151    0.3541396089    0.5056666320    0.2791756752    0.3040852872    0.2152410409    0.2065254100    0.1110380485    0.1166411067    0.0159287451    0.0201315125    0.0137802131    0.1317554883    0.0145571292    0.0044094593    0.0775518253    0.0035180671    0.0039420206    0.0281235964    0.0039513547
  1     2.1221792086    1.2631919428    1.5452097153    0.9638545216    0.8692277974    0.6157881597    0.4570427885    0.4077937768    0.3548757295    0.5449033081    0.2807970171    0.3286024804    0.2183425610    0.2097719938    0.1147958217    0.1166102420    0.0151793410    0.0181103182    0.0137982366    0.1271520649    0.0166032332    0.0044451226    0.0780132851    0.0032446014    0.0043593649    0.0282167072    0.0039344885
  8     2.8788936837    1.0298798438    2.2246573723    0.7123302677    1.4234041074    0.3351815521    0.9114905270    0.1199798179    0.7599355714    0.5258759387    0.5441624481    0.3378833776    0.3595450458    0.1697196022    0.1361642241    0.0436201846    0.0170485042    0.0006768051    0.2202958698    0.0116665048    0.0328440422    0.0858862266    0.0544181679    0.0072992493    0.0003241825    0.0573207319    0.0379238166    0.0009371625    0.0168610842    0.0122214418
  1     2.4157915442    1.3580047506    1.7749110918    1.0419849759    0.9980435915    0.6579667994    0.5040786056    0.4164272371    0.3441016099    0.5924979891    0.2558213067    0.3074717320    0.1823162666    0.1519783177    0.0758467319    0.0478384149    0.0172192174    0.0241064674    0.0180957943    0.1528269476    0.0185096788    0.0048493551    0.0834106829    0.0043530929    0.0035643969    0.0235014043    0.0019421615
  1     2.5805795429    1.4399613049    1.8928219246    1.1053157202    1.0575558562    0.7019067615    0.5300353761    0.4451194085    0.3617836621    0.6226988804    0.2504392729    0.3197903082    0.1657443979    0.1512399138    0.0601589724    0.0476722307    0.0193833136    0.0235387493    0.0185956610    0.1599953857    0.0208079394    0.0067956752    0.0886349832    0.0051601435    0.0038038291    0.0244458848    0.0019606119
  8     2.3551997805    0.8147370878    1.7756339169    0.5282185729    1.1305183699    0.2219414652    0.7709158976    0.0727297881    0.7069862350    0.3099454686    0.5609658058    0.1901953793    0.4085947396    0.1087874783    0.1888543518    0.0380868312    0.0106364504    0.0002578816    0.1288670635    0.0059299838    0.0273412957    0.0430450633    0.0433220133    0.0035995381    0.0000608023    0.0313895944    0.0191993154    0.0001883547    0.0170801739    0.0092823880
  1     2.0939581557    1.2394021716    1.4990231354    0.9417986079    0.8120728511    0.5996183234    0.4059434312    0.3989607851    0.3510105831    0.4766881338    0.2708482083    0.2692483221    0.2007636817    0.1505383365    0.0944179398    0.0543728225    0.0164257437    0.0144923066    0.0131115132    0.1140521909    0.0133705414    0.0043755473    0.0673513751    0.0024914006    0.0030487211    0.0233812801    0.0025405801
  1     1.9191671740    1.1615547535    1.3431635018    0.8651006989    0.6895634891    0.5289766310    0.3284091377    0.3436508013    0.3067093111    0.3749857775    0.2573582947    0.2297767654    0.1997366451    0.1431955655    0.0943707398    0.0543021043    0.0077763402    0.0160878229    0.0078274497    0.1006941860    0.0078539073    0.0013938778    0.0550802362    0.0019959071    0.0022508942    0.0207451166    0.0025059567
  8     2.9314014441    1.0970932570    2.2550513876    0.7631286627    1.4273020632    0.3628108068    0.8974610672    0.1302063803    0.7248827649    0.5786977549    0.5342737611    0.3698701223    0.3921827761    0.1767640290    0.1805771145    0.0310117564    0.0189845485    0.0008332124    0.2313447817    0.0124101266    0.0310401384    0.0843629303    0.0494958020    0.0074113475    0.0003465016    0.0565341839    0.0400202080    0.0009312961    0.0158152777    0.0125737438
  1     2.4864633656    1.4428709212    1.8100878368    1.1059024645    0.9947396481    0.7088776434    0.4913187468    0.4663720493    0.4017081595    0.5640889579    0.3006411993    0.3060888167    0.2152721413    0.1741312541    0.1052474380    0.0762654492    0.0237948278    0.0239380606    0.0210282861    0.1540447939    0.0207256448    0.0085404524    0.0850460887    0.0041733703    0.0042303993    0.0258584427    0.0027570278
  1     2.5064281174    1.4305414048    1.8254543615    1.0865672593    1.0017482043    0.6740179983    0.4933237999    0.4260386448    0.3601265284    0.5652202759    0.2657648039    0.3111788976    0.1834656212    0.1774564714    0.0753544173    0.0763425595    0.0174247972    0.0260137967    0.0155385029    0.1518570350    0.0185739393    0.0058031211    0.0829115827    0.0041486776    0.0038628381    0.0257078595    0.0028043990
  8     2.6086860936    0.9692425752    1.9960773804    0.6657940327    1.2709419284    0.3096533880    0.8319247002    0.1103055304    0.7192488756    0.4771563485    0.5462862094    0.3107018922    0.3974258839    0.1695150781    0.1831059780    0.0399648779    0.0161124396    0.0006100510    0.1856122722    0.0092921982    0.0288937535    0.0614125728    0.0470424425    0.0058551747    0.0002143460    0.0432083043    0.0319357337    0.0006025817    0.0167205262    0.0105278355
  1     2.1336478511    1.2952031289    1.5214163817    0.9892793931    0.8124945214    0.6352397376    0.3991274093    0.4261925673    0.3797443770    0.4673015558    0.2872923853    0.2618713755    0.2029630977    0.1393615308    0.0931419865    0.0457152785    0.0162987986    0.0189621886    0.0138479088    0.1263376857    0.0140066628    0.0066433951    0.0721276946    0.0031064690    0.0030042802    0.0239820076    0.0023337911
  1     2.3218753365    1.3735786726    1.6916240319    1.0621311178    0.9294147500    0.6780284758    0.4565999438    0.4317265052    0.3563177654    0.5245237635    0.2672638667    0.2838816953    0.1964727690    0.1516429610    0.0899735626    0.0463444439    0.0156889079    0.0221818529    0.0155587589    0.1449109260    0.0166072092    0.0056741952    0.0779939900    0.0044286992    0.0033428928    0.0233607600    0.0023247810
